               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12226,            0.036294,                   0,                   0,                   0,                   0,                   0,             0.10074,            0.021664,                   0,            0.070158,           0.0033158,           0.0033158
                   1,             0.11925,            0.023631,                   0,           3.653e-05,           0.0035006,          1.8329e-05,          3.0521e-06,             0.10716,            0.013193,                   0,            0.040125,           0.0066162,           0.0066162
                   2,             0.11992,            0.022698,                   0,          3.5106e-05,           0.0046674,           1.768e-05,           3.098e-06,             0.10987,            0.017878,                   0,            0.010059,           0.0098836,           0.0098836
                   3,             0.10436,            0.029036,                   0,            0.040664,             0.10618,            0.011522,           0.0022764,            0.084456,            0.029677,                   0,           0.0098515,           0.0098515,           0.0098515
                   4,            0.094122,            0.032688,                   0,             0.19658,             0.25671,               0.116,            0.025962,            0.066972,            0.032285,                   0,           0.0098515,           0.0098515,           0.0098515
                   5,             0.08724,             0.03407,                   0,             0.26837,              0.3009,              0.1773,             0.03818,            0.062043,              0.0312,                   0,            0.009802,            0.009802,            0.009802
                   6,            0.080066,             0.03453,                   0,             0.27258,             0.25321,             0.16914,            0.036229,            0.066225,            0.029514,                   0,           0.0097525,           0.0097525,           0.0097525
                   7,            0.075081,            0.034912,                   0,             0.35435,             0.34772,             0.21438,             0.04612,            0.057914,            0.030615,                   0,            0.009703,            0.009703,            0.009703
                   8,            0.072573,            0.034885,                   0,             0.45412,             0.39323,             0.31096,            0.071976,            0.054851,            0.031314,                   0,           0.0096535,           0.0096535,           0.0096535
                   9,            0.070589,            0.035017,                   0,             0.46907,             0.39381,             0.31649,            0.076921,            0.054551,            0.030691,                   0,            0.009604,            0.009604,            0.009604
                  10,            0.069812,            0.035219,                   0,             0.46289,             0.42707,             0.35735,              0.0845,            0.055639,            0.032105,                   0,           0.0095545,           0.0095545,           0.0095545
                  11,            0.065636,            0.034693,                   0,             0.44396,             0.46324,              0.3374,            0.085419,            0.055079,            0.030645,                   0,            0.009505,            0.009505,            0.009505
                  12,            0.065794,            0.034973,                   0,             0.52396,             0.46674,             0.39098,             0.10147,            0.052159,             0.02968,                   0,           0.0094555,           0.0094555,           0.0094555
                  13,            0.063671,            0.034376,                   0,             0.53897,             0.50175,             0.43199,             0.10831,            0.052198,            0.030658,                   0,            0.009406,            0.009406,            0.009406
