               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.057723,            0.018641,                   0,             0.67672,              0.6091,             0.58767,             0.18275,             0.05598,            0.018301,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.058869,            0.018718,                   0,             0.66367,              0.6217,             0.60031,             0.20456,            0.055674,            0.018691,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.057858,            0.019025,                   0,             0.63291,             0.57876,             0.56478,             0.17976,            0.055992,            0.018251,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,            0.057716,            0.019016,                   0,             0.67662,             0.62257,             0.61639,             0.19805,            0.055708,            0.018751,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.057648,            0.019255,                   0,             0.68437,             0.64061,             0.62381,             0.19174,            0.055961,            0.018449,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,             0.05785,            0.019334,                   0,             0.66221,              0.6091,             0.61878,             0.20104,            0.056134,            0.018322,                   0,            0.007921,            0.007921,            0.007921
                  44,             0.05745,            0.018925,                   0,             0.67643,             0.64886,             0.63709,             0.21445,            0.055473,            0.018768,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.057982,            0.019456,                   0,             0.71183,             0.66394,             0.66143,             0.21321,            0.055379,            0.018725,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.058027,            0.019528,                   0,             0.71328,             0.64177,             0.63464,              0.2108,            0.055286,            0.018495,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,            0.057908,            0.019437,                   0,             0.70371,             0.65682,             0.65522,             0.22016,            0.054892,              0.0188,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.057049,             0.01952,                   0,             0.70698,              0.6419,             0.65561,             0.22122,            0.055061,            0.018828,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.057897,            0.019416,                   0,             0.70908,             0.63477,             0.65244,             0.22579,            0.055384,            0.018784,                   0,            0.007624,            0.007624,            0.007624
